matchup,cand1,cand2,end_date,end_date.num,cand1_trend,trend_se,cand1_upper,cand1_lower,cand2_trend,cand2_upper,cand2_lower
macronVVle_pen,macron,le_pen,2021-09-27,18897,0.5604355415382074,0.013247112587243393,0.5774183398750534,0.5434527432013614,0.4395644584617926,0.4565472567986386,0.4225816601249466
macronVVle_pen,macron,le_pen,2021-09-28,18898,0.5604201836952675,0.013247112587243393,0.5774029820321135,0.5434373853584215,0.43957981630473253,0.45656261464157855,0.4225970179678865
macronVVle_pen,macron,le_pen,2021-09-29,18899,0.5603998087681735,0.013247112587243393,0.5773826071050195,0.5434170104313275,0.4396001912318265,0.4565829895686725,0.42261739289498046
macronVVle_pen,macron,le_pen,2021-09-30,18900,0.5603744508823008,0.013247112587243393,0.5773572492191468,0.5433916525454547,0.43962554911769924,0.45660834745454526,0.4226427507808532
macronVVle_pen,macron,le_pen,2021-10-01,18901,0.5603441441630267,0.013247112587243393,0.5773269424998727,0.5433613458261807,0.4396558558369733,0.4566386541738193,0.4226730575001273
macronVVle_pen,macron,le_pen,2021-10-02,18902,0.5603089235355261,0.013247112587243393,0.5772917218723721,0.5433261251986801,0.4396910764644739,0.45667387480131993,0.4227082781276279
macronVVle_pen,macron,le_pen,2021-10-03,18903,0.5602688271241664,0.013247112587243393,0.5772516254610124,0.5432860287873204,0.43973117287583363,0.45671397121267965,0.4227483745389876
macronVVle_pen,macron,le_pen,2021-10-04,18904,0.5602238938531147,0.013247112587243393,0.5772066921899607,0.5432410955162686,0.43977610614688534,0.45675890448373135,0.4227933078100393
macronVVle_pen,macron,le_pen,2021-10-05,18905,0.5601741896918254,0.013247112587243393,0.5771569880286714,0.5431913913549794,0.4398258103081746,0.4568086086450206,0.42284301197132856
macronVVle_pen,macron,le_pen,2021-10-06,18906,0.5601198887909088,0.013247112587243393,0.5771026871277548,0.5431370904540628,0.4398801112090912,0.4568629095459372,0.4228973128722452
macronVVle_pen,macron,le_pen,2021-10-07,18907,0.5600612331875316,0.013247112587243393,0.5770440315243777,0.5430784348506856,0.43993876681246835,0.45692156514931437,0.42295596847562233
macronVVle_pen,macron,le_pen,2021-10-08,18908,0.5599986282839308,0.013247112587243393,0.5769814266207768,0.5430158299470847,0.44000137171606923,0.45698417005291525,0.4230185733792232
macronVVle_pen,macron,le_pen,2021-10-09,18909,0.5599325203236113,0.013247112587243393,0.5769153186604573,0.5429497219867653,0.4400674796763887,0.4570502780132347,0.4230846813395427
macronVVle_pen,macron,le_pen,2021-10-10,18910,0.5598633555500783,0.013247112587243393,0.5768461538869243,0.5428805572132323,0.44013664444992173,0.45711944278676775,0.4231538461130757
macronVVle_pen,macron,le_pen,2021-10-11,18911,0.5597915802068364,0.013247112587243393,0.5767743785436824,0.5428087818699904,0.4402084197931636,0.4571912181300096,0.4232256214563176
macronVVle_pen,macron,le_pen,2021-10-12,18912,0.5597176780925629,0.013247112587243393,0.5767004764294089,0.5427348797557169,0.4402823219074371,0.4572651202442831,0.4232995235705911
macronVVle_pen,macron,le_pen,2021-10-13,18913,0.5596422832266222,0.013247112587243393,0.5766250815634683,0.5426594848897762,0.44035771677337776,0.4573405151102238,0.42337491843653174
macronVVle_pen,macron,le_pen,2021-10-14,18914,0.5595660671835511,0.013247112587243393,0.5765488655203971,0.542583268846705,0.44043393281644894,0.45741673115329495,0.4234511344796029
macronVVle_pen,macron,le_pen,2021-10-15,18915,0.5594897015378862,0.013247112587243393,0.5764724998747323,0.5425069032010402,0.44051029846211376,0.4574930967989598,0.42352750012526774
macronVVle_pen,macron,le_pen,2021-10-16,18916,0.5594138578641644,0.013247112587243393,0.5763966562010104,0.5424310595273184,0.4405861421358356,0.4575689404726816,0.42360334379898956
macronVVle_pen,macron,le_pen,2021-10-17,18917,0.5593392077369213,0.013247112587243393,0.5763220060737673,0.5423564094000752,0.44066079226307875,0.45764359059992477,0.42367799392623273
macronVVle_pen,macron,le_pen,2021-10-18,18918,0.5592664227306948,0.013247112587243393,0.5762492210675408,0.5422836243938488,0.4407335772693052,0.4577163756061512,0.42375077893245916
macronVVle_pen,macron,le_pen,2021-10-19,18919,0.5591961663369098,0.013247112587243393,0.5761789646737558,0.5422133680000638,0.44080383366309017,0.4577866319999362,0.42382103532624416
macronVVle_pen,macron,le_pen,2021-10-20,18920,0.5591290697145497,0.013247112587243393,0.5761118680513957,0.5421462713777037,0.4408709302854503,0.45785372862229634,0.4238881319486043
macronVVle_pen,macron,le_pen,2021-10-21,18921,0.559065739949836,0.013247112587243393,0.576048538286682,0.54208294161299,0.440934260050164,0.45791705838701,0.423951461713318
macronVVle_pen,macron,le_pen,2021-10-22,18922,0.5590067201703877,0.013247112587243393,0.5759895185072337,0.5420239218335416,0.44099327982961234,0.45797607816645836,0.4240104814927663
macronVVle_pen,macron,le_pen,2021-10-23,18923,0.5589525375141745,0.013247112587243393,0.5759353358510205,0.5419697391773285,0.4410474624858255,0.4580302608226715,0.4240646641489795
macronVVle_pen,macron,le_pen,2021-10-24,18924,0.5589037191191645,0.013247112587243393,0.5758865174560105,0.5419209207823185,0.4410962808808355,0.45807907921768154,0.4241134825439895
macronVVle_pen,macron,le_pen,2021-10-25,18925,0.5588607921233272,0.013247112587243393,0.5758435904601732,0.5418779937864812,0.4411392078766728,0.45812200621351884,0.4241564095398268
macronVVle_pen,macron,le_pen,2021-10-26,18926,0.5588242527862309,0.013247112587243393,0.575807051123077,0.5418414544493849,0.44117574721376906,0.4581585455506151,0.42419294887692305
macronVVle_pen,macron,le_pen,2021-10-27,18927,0.5587944738538442,0.013247112587243393,0.5757772721906902,0.5418116755169982,0.4412055261461558,0.45818832448300184,0.4242227278093098
macronVVle_pen,macron,le_pen,2021-10-28,18928,0.5587717542613715,0.013247112587243393,0.5757545525982175,0.5417889559245255,0.4412282457386285,0.4582110440754745,0.4242454474017825
macronVVle_pen,macron,le_pen,2021-10-29,18929,0.5587562212145583,0.013247112587243393,0.5757390195514043,0.5417734228777122,0.44124377878544174,0.45822657712228776,0.4242609804485957
macronVVle_pen,macron,le_pen,2021-10-30,18930,0.5587479589867846,0.013247112587243393,0.5757307573236307,0.5417651606499386,0.44125204101321536,0.4582348393500614,0.42426924267636934
macronVVle_pen,macron,le_pen,2021-10-31,18931,0.558746988834296,0.013247112587243393,0.575729787171142,0.54176419049745,0.44125301116570403,0.45823580950255005,0.424270212828858
macronVVle_pen,macron,le_pen,2021-11-01,18932,0.5587530799447934,0.013247112587243393,0.5757358782816394,0.5417702816079474,0.4412469200552066,0.4582297183920526,0.4242641217183606
macronVVle_pen,macron,le_pen,2021-11-02,18933,0.5587659384888435,0.013247112587243393,0.5757487368256895,0.5417831401519975,0.4412340615111565,0.45821685984800253,0.4242512631743105
macronVVle_pen,macron,le_pen,2021-11-03,18934,0.55878527063701,0.013247112587243393,0.575768068973856,0.541802472300164,0.44121472936299,0.458197527699836,0.424231931026144
macronVVle_pen,macron,le_pen,2021-11-04,18935,0.5588107825598598,0.013247112587243393,0.5757935808967058,0.5418279842230138,0.44118921744014017,0.4581720157769862,0.42420641910329415
macronVVle_pen,macron,le_pen,2021-11-05,18936,0.5588421804279576,0.013247112587243393,0.5758249787648037,0.5418593820911116,0.44115781957204236,0.4581406179088884,0.42417502123519635
macronVVle_pen,macron,le_pen,2021-11-06,18937,0.5588791260654964,0.013247112587243393,0.5758619244023424,0.5418963277286504,0.4411208739345036,0.4581036722713496,0.4241380755976576
macronVVle_pen,macron,le_pen,2021-11-07,18938,0.5589211039111771,0.013247112587243393,0.5759039022480231,0.5419383055743311,0.4410788960888229,0.4580616944256689,0.4240960977519769
macronVVle_pen,macron,le_pen,2021-11-08,18939,0.5589675540573295,0.013247112587243393,0.5759503523941755,0.5419847557204834,0.44103244594267055,0.45801524427951656,0.42404964760582453
macronVVle_pen,macron,le_pen,2021-11-09,18940,0.5590179253369514,0.013247112587243393,0.5760007236737974,0.5420351270001054,0.4409820746630486,0.45796487299989463,0.4239992763262026
macronVVle_pen,macron,le_pen,2021-11-10,18941,0.559071701545718,0.013247112587243393,0.576054499882564,0.5420889032088719,0.44092829845428205,0.45791109679112807,0.42394550011743604
macronVVle_pen,macron,le_pen,2021-11-11,18942,0.5591283752199746,0.013247112587243393,0.5761111735568206,0.5421455768831286,0.4408716247800254,0.4578544231168714,0.4238888264431794
macronVVle_pen,macron,le_pen,2021-11-12,18943,0.5591875047493536,0.013247112587243393,0.5761703030861997,0.5422047064125076,0.44081249525064636,0.4577952935874924,0.42382969691380035
macronVVle_pen,macron,le_pen,2021-11-13,18944,0.5592489119366388,0.013247112587243393,0.5762317102734849,0.5422661135997928,0.44075108806336116,0.4577338864002072,0.42376828972651515
macronVVle_pen,macron,le_pen,2021-11-14,18945,0.5593124844379016,0.013247112587243393,0.5762952827747476,0.5423296861010556,0.4406875155620984,0.4576703138989444,0.4237047172252524
macronVVle_pen,macron,le_pen,2021-11-15,18946,0.5593781099092138,0.013247112587243393,0.5763609082460598,0.5423953115723678,0.44062189009078623,0.45760468842763224,0.4236390917539402
macronVVle_pen,macron,le_pen,2021-11-16,18947,0.5594457658190022,0.013247112587243393,0.5764285641558482,0.5424629674821562,0.4405542341809978,0.45753703251784383,0.4235714358441518
macronVVle_pen,macron,le_pen,2021-11-17,18948,0.5595157888851096,0.013247112587243393,0.5764985872219556,0.5425329905482635,0.44048421111489044,0.45746700945173646,0.42350141277804443
macronVVle_pen,macron,le_pen,2021-11-18,18949,0.5595886739419617,0.013247112587243393,0.5765714722788077,0.5426058756051156,0.44041132605803834,0.45739412439488436,0.4234285277211923
macronVVle_pen,macron,le_pen,2021-11-19,18950,0.5596651890408902,0.013247112587243393,0.5766479873777363,0.5426823907040442,0.44033481095910976,0.4573176092959558,0.42335201262226374
macronVVle_pen,macron,le_pen,2021-11-20,18951,0.5597461705374537,0.013247112587243393,0.5767289688742997,0.5427633722006077,0.4402538294625463,0.45723662779939234,0.4232710311257003
macronVVle_pen,macron,le_pen,2021-11-21,18952,0.5598324547872111,0.013247112587243393,0.5768152531240571,0.5428496564503651,0.4401675452127889,0.4571503435496349,0.4231847468759429
macronVVle_pen,macron,le_pen,2021-11-22,18953,0.5599248781457212,0.013247112587243393,0.5769076764825672,0.5429420798088752,0.4400751218542788,0.4570579201911248,0.42309232351743276
macronVVle_pen,macron,le_pen,2021-11-23,18954,0.5600242374316944,0.013247112587243393,0.5770070357685404,0.5430414390948484,0.4399757625683056,0.45695856090515163,0.4229929642314596
macronVVle_pen,macron,le_pen,2021-11-24,18955,0.5601311713164536,0.013247112587243393,0.5771139696532996,0.5431483729796076,0.4398688286835464,0.4568516270203924,0.42288603034670036
macronVVle_pen,macron,le_pen,2021-11-25,18956,0.5602462050502877,0.013247112587243393,0.5772290033871337,0.5432634067134416,0.43975379494971234,0.45673659328655836,0.4227709966128663
macronVVle_pen,macron,le_pen,2021-11-26,18957,0.5603694835772212,0.013247112587243393,0.5773522819140672,0.5433866852403751,0.43963051642277884,0.45661331475962486,0.4226477180859328
macronVVle_pen,macron,le_pen,2021-11-27,18958,0.5605007388789799,0.013247112587243393,0.5774835372158259,0.5435179405421339,0.4394992611210201,0.45648205945786613,0.4225164627841741
macronVVle_pen,macron,le_pen,2021-11-28,18959,0.5606396181677619,0.013247112587243393,0.5776224165046079,0.5436568198309158,0.43936038183223813,0.45634318016908415,0.4223775834953921
macronVVle_pen,macron,le_pen,2021-11-29,18960,0.5607857686557652,0.013247112587243393,0.5777685669926113,0.5438029703189192,0.43921423134423476,0.4561970296810808,0.42223143300738875
macronVVle_pen,macron,le_pen,2021-11-30,18961,0.5609387480179058,0.013247112587243393,0.5779215463547518,0.5439559496810598,0.4390612519820942,0.45604405031894024,0.4220784536452482
macronVVle_pen,macron,le_pen,2021-12-01,18962,0.5610977557799698,0.013247112587243393,0.5780805541168158,0.5441149574431238,0.4389022442200302,0.45588504255687623,0.4219194458831842
macronVVle_pen,macron,le_pen,2021-12-02,18963,0.5612619019304634,0.013247112587243393,0.5782447002673095,0.5442791035936174,0.43873809806953656,0.4557208964063826,0.42175529973269055
macronVVle_pen,macron,le_pen,2021-12-03,18964,0.5614302964578906,0.013247112587243393,0.5784130947947366,0.5444474981210445,0.43856970354210945,0.45555250187895546,0.42158690520526343
macronVVle_pen,macron,le_pen,2021-12-04,18965,0.5616020493507567,0.013247112587243393,0.5785848476876028,0.5446192510139107,0.43839795064924325,0.45538074898608927,0.42141515231239723
macronVVle_pen,macron,le_pen,2021-12-05,18966,0.5617762705975669,0.013247112587243393,0.5787590689344129,0.5447934722607208,0.43822372940243315,0.45520652773927917,0.42124093106558713
macronVVle_pen,macron,le_pen,2021-12-06,18967,0.561952070186825,0.013247112587243393,0.578934868523671,0.544969271849979,0.438047929813175,0.455030728150021,0.42106513147632896
macronVVle_pen,macron,le_pen,2021-12-07,18968,0.5621285312586937,0.013247112587243393,0.5791113295955397,0.5451457329218476,0.43787146874130634,0.45485426707815235,0.4208886704044603
macronVVle_pen,macron,le_pen,2021-12-08,18969,0.5623046295599632,0.013247112587243393,0.5792874278968092,0.5453218312231172,0.4376953704400368,0.45467816877688283,0.4207125721031908
macronVVle_pen,macron,le_pen,2021-12-09,18970,0.56247931398908,0.013247112587243393,0.579462112325926,0.545496515652234,0.43752068601092,0.454503484347766,0.42053788767407396
macronVVle_pen,macron,le_pen,2021-12-10,18971,0.5626515373030331,0.013247112587243393,0.5796343356398791,0.5456687389661871,0.4373484626969669,0.45433126103381294,0.4203656643601209
macronVVle_pen,macron,le_pen,2021-12-11,18972,0.5628202676929767,0.013247112587243393,0.5798030660298227,0.5458374693561306,0.43717973230702334,0.45416253064386936,0.4201969339701773
macronVVle_pen,macron,le_pen,2021-12-12,18973,0.5629844772086057,0.013247112587243393,0.5799672755454517,0.5460016788717597,0.43701552279139433,0.45399832112824035,0.4200327244545483
macronVVle_pen,macron,le_pen,2021-12-13,18974,0.5631431378996157,0.013247112587243393,0.5801259362364617,0.5461603395627697,0.4368568621003843,0.45383966043723034,0.4198740637635383
macronVVle_pen,macron,le_pen,2021-12-14,18975,0.563295256822935,0.013247112587243393,0.580278055159781,0.546312458486089,0.436704743177065,0.453687541513911,0.41972194484021896
macronVVle_pen,macron,le_pen,2021-12-15,18976,0.5634399810644257,0.013247112587243393,0.5804227794012717,0.5464571827275797,0.4365600189355743,0.4535428172724203,0.41957722059872826
macronVVle_pen,macron,le_pen,2021-12-16,18977,0.5635765358766809,0.013247112587243393,0.5805593342135269,0.5465937375398349,0.4364234641233191,0.45340626246016513,0.4194406657864731
macronVVle_pen,macron,le_pen,2021-12-17,18978,0.563704319150287,0.013247112587243393,0.580687117487133,0.5467215208134409,0.43629568084971304,0.45327847918655906,0.419312882512867
macronVVle_pen,macron,le_pen,2021-12-18,18979,0.563822771935329,0.013247112587243393,0.580805570272175,0.546839973598483,0.43617722806467096,0.453160026401517,0.41919442972782495
macronVVle_pen,macron,le_pen,2021-12-19,18980,0.5639313352818924,0.013247112587243393,0.5809141336187384,0.5469485369450464,0.43606866471810757,0.4530514630549536,0.41908586638126155
macronVVle_pen,macron,le_pen,2021-12-20,18981,0.5640294502400618,0.013247112587243393,0.5810122485769078,0.5470466519032158,0.4359705497599382,0.4529533480967842,0.4189877514230922
macronVVle_pen,macron,le_pen,2021-12-21,18982,0.5641165940366102,0.013247112587243393,0.5810993923734562,0.5471337956997642,0.4358834059633898,0.45286620430023583,0.4189006076265438
macronVVle_pen,macron,le_pen,2021-12-22,18983,0.5641923886050633,0.013247112587243393,0.5811751869419093,0.5472095902682172,0.43580761139493673,0.45279040973178275,0.4188248130580907
macronVVle_pen,macron,le_pen,2021-12-23,18984,0.5642565159647482,0.013247112587243393,0.5812393143015943,0.5472737176279022,0.43574348403525176,0.4527262823720978,0.41876068569840574
macronVVle_pen,macron,le_pen,2021-12-24,18985,0.5643087537714516,0.013247112587243393,0.5812915521082976,0.5473259554346056,0.4356912462285484,0.4526740445653944,0.41870844789170236
macronVVle_pen,macron,le_pen,2021-12-25,18986,0.5643489035900716,0.013247112587243393,0.5813317019269176,0.5473661052532256,0.4356510964099284,0.4526338947467744,0.41866829807308237
macronVVle_pen,macron,le_pen,2021-12-26,18987,0.5643767669855088,0.013247112587243393,0.5813595653223548,0.5473939686486627,0.43562323301449124,0.45260603135133726,0.4186404346776452
macronVVle_pen,macron,le_pen,2021-12-27,18988,0.564392145522663,0.013247112587243393,0.581374943859509,0.547409347185817,0.43560785447733696,0.452590652814183,0.41862505614049095
macronVVle_pen,macron,le_pen,2021-12-28,18989,0.5643948407664339,0.013247112587243393,0.5813776391032799,0.5474120424295879,0.43560515923356613,0.45258795757041215,0.4186223608967201
macronVVle_pen,macron,le_pen,2021-12-29,18990,0.5643846542817209,0.013247112587243393,0.5813674526185669,0.5474018559448749,0.4356153457182791,0.4525981440551251,0.4186325473814331
macronVVle_pen,macron,le_pen,2021-12-30,18991,0.5643613876334241,0.013247112587243393,0.5813441859702702,0.5473785892965781,0.43563861236657586,0.4526214107034219,0.41865581402972984
macronVVle_pen,macron,le_pen,2021-12-31,18992,0.5643248423864431,0.013247112587243393,0.5813076407232891,0.5473420440495971,0.4356751576135569,0.4526579559504029,0.4186923592767109
macronVVle_pen,macron,le_pen,2022-01-01,18993,0.5642748038900908,0.013247112587243393,0.5812576022269368,0.5472920055532448,0.43572519610990923,0.45270799444675525,0.4187423977730632
macronVVle_pen,macron,le_pen,2022-01-02,18994,0.5642109926313313,0.013247112587243393,0.5811937909681774,0.5472281942944853,0.43578900736866866,0.4527718057055147,0.41880620903182264
macronVVle_pen,macron,le_pen,2022-01-03,18995,0.5641331128815437,0.013247112587243393,0.5811159112183897,0.5471503145446976,0.43586688711845634,0.45284968545530235,0.4188840887816103
macronVVle_pen,macron,le_pen,2022-01-04,18996,0.5640408732297735,0.013247112587243393,0.5810236715666195,0.5470580748929275,0.4359591267702265,0.45294192510707254,0.4189763284333805
macronVVle_pen,macron,le_pen,2022-01-05,18997,0.563934013278162,0.013247112587243393,0.580916811615008,0.5469512149413159,0.43606598672183805,0.45304878505868407,0.41908318838499203
macronVVle_pen,macron,le_pen,2022-01-06,18998,0.5638123548052381,0.013247112587243393,0.5807951531420841,0.546829556468392,0.43618764519476194,0.45317044353160796,0.4192048468579159
macronVVle_pen,macron,le_pen,2022-01-07,18999,0.563675855468357,0.013247112587243393,0.580658653805203,0.546693057131511,0.43632414453164303,0.45330694286848905,0.419341346194797
macronVVle_pen,macron,le_pen,2022-01-08,19000,0.5635246539661554,0.013247112587243393,0.5805074523030014,0.5465418556293093,0.43647534603384464,0.45345814437069065,0.4194925476969986
macronVVle_pen,macron,le_pen,2022-01-09,19001,0.5633590629007497,0.013247112587243393,0.5803418612375957,0.5463762645639036,0.43664093709925034,0.45362373543609635,0.4196581387624043
macronVVle_pen,macron,le_pen,2022-01-10,19002,0.5631794307050316,0.013247112587243393,0.5801622290418776,0.5461966323681856,0.4368205692949684,0.4538033676318144,0.41983777095812236
macronVVle_pen,macron,le_pen,2022-01-11,19003,0.5629861394683432,0.013247112587243393,0.5799689378051892,0.5460033411314972,0.4370138605316568,0.4539966588685028,0.4200310621948108
macronVVle_pen,macron,le_pen,2022-01-12,19004,0.5627797330865992,0.013247112587243393,0.5797625314234452,0.5457969347497532,0.43722026691340077,0.4542030652502468,0.42023746857655475
macronVVle_pen,macron,le_pen,2022-01-13,19005,0.5625609163907432,0.013247112587243393,0.5795437147275893,0.5455781180538972,0.43743908360925676,0.4544218819461028,0.42045628527241075
macronVVle_pen,macron,le_pen,2022-01-14,19006,0.5623305044115603,0.013247112587243393,0.5793133027484063,0.5453477060747143,0.4376694955884397,0.4546522939252857,0.4206866972515937
macronVVle_pen,macron,le_pen,2022-01-15,19007,0.5620893649838147,0.013247112587243393,0.5790721633206607,0.5451065666469687,0.4379106350161853,0.45489343335303134,0.4209278366793393
macronVVle_pen,macron,le_pen,2022-01-16,19008,0.5618383709783266,0.013247112587243393,0.5788211693151726,0.5448555726414805,0.43816162902167344,0.45514442735851945,0.4211788306848274
macronVVle_pen,macron,le_pen,2022-01-17,19009,0.5615783943256278,0.013247112587243393,0.5785611926624739,0.5445955959887818,0.43842160567437216,0.4554044040112182,0.42143880733752614
macronVVle_pen,macron,le_pen,2022-01-18,19010,0.5613102859672288,0.013247112587243393,0.5782930843040748,0.5443274876303827,0.43868971403277124,0.45567251236961726,0.4217069156959252
macronVVle_pen,macron,le_pen,2022-01-19,19011,0.5610347904796538,0.013247112587243393,0.5780175888164998,0.5440519921428077,0.43896520952034623,0.45594800785719225,0.4219824111835002
macronVVle_pen,macron,le_pen,2022-01-20,19012,0.5607525210148818,0.013247112587243393,0.5777353193517278,0.5437697226780358,0.4392474789851182,0.4562302773219642,0.42226468064827216
macronVVle_pen,macron,le_pen,2022-01-21,19013,0.5604639683875182,0.013247112587243393,0.5774467667243642,0.5434811700506722,0.4395360316124818,0.4565188299493278,0.42255323327563576
macronVVle_pen,macron,le_pen,2022-01-22,19014,0.5601695245640148,0.013247112587243393,0.5771523229008608,0.5431867262271688,0.4398304754359852,0.4568132737728312,0.4228476770991392
macronVVle_pen,macron,le_pen,2022-01-23,19015,0.5598695202505521,0.013247112587243393,0.5768523185873982,0.5428867219137061,0.44013047974944786,0.4571132780862939,0.42314768141260184
macronVVle_pen,macron,le_pen,2022-01-24,19016,0.5595642750204546,0.013247112587243393,0.5765470733573006,0.5425814766836086,0.4404357249795454,0.45741852331639143,0.4234529266426994
macronVVle_pen,macron,le_pen,2022-01-25,19017,0.5592541131949883,0.013247112587243393,0.5762369115318343,0.5422713148581423,0.4407458868050117,0.4577286851418577,0.4237630884681657
macronVVle_pen,macron,le_pen,2022-01-26,19018,0.558939384833101,0.013247112587243393,0.575922183169947,0.541956586496255,0.441060615166899,0.458043413503745,0.42407781683005297
macronVVle_pen,macron,le_pen,2022-01-27,19019,0.5586204779991906,0.013247112587243393,0.5756032763360366,0.5416376796623446,0.44137952200080943,0.45836232033765545,0.4243967236639634
macronVVle_pen,macron,le_pen,2022-01-28,19020,0.5582978162604647,0.013247112587243393,0.5752806145973107,0.5413150179236187,0.4417021837395353,0.4586849820763813,0.4247193854026893
macronVVle_pen,macron,le_pen,2022-01-29,19021,0.5579718437603007,0.013247112587243393,0.5749546420971468,0.5409890454234547,0.44202815623969927,0.4590109545765453,0.42504535790285325
macronVVle_pen,macron,le_pen,2022-01-30,19022,0.5576430069292794,0.013247112587243393,0.5746258052661254,0.5406602085924334,0.44235699307072063,0.45933979140756664,0.4253741947338746
macronVVle_pen,macron,le_pen,2022-01-31,19023,0.5573117518544136,0.013247112587243393,0.5742945501912596,0.5403289535175676,0.4426882481455864,0.4596710464824324,0.42570544980874037
macronVVle_pen,macron,le_pen,2022-02-01,19024,0.5569785127267124,0.013247112587243393,0.5739613110635584,0.5399957143898664,0.4430214872732876,0.4600042856101336,0.4260386889364416
macronVVle_pen,macron,le_pen,2022-02-02,19025,0.5566436632236238,0.013247112587243393,0.5736264615604698,0.5396608648867778,0.4433563367763762,0.4603391351132222,0.4263735384395302
