end_date,end_date.num,polling_firm,sample_size,weight,cand,pct
2021-11-08,18939,Harris Interactive,2001,1.045744470919445,taubira,0.04127659574468085
2021-11-08,18939,Harris Interactive,2001,1.045744470919445,zemmour,0.18
2021-11-08,18939,Odoxa,2756,1.227274298506267,arthaud,0.01
2021-11-08,18939,Odoxa,2756,1.227274298506267,dupont_aignan,0.04
2021-11-08,18939,Odoxa,2756,1.227274298506267,hidalgo,0.05
2021-11-08,18939,Odoxa,2756,1.227274298506267,jadot,0.065
2021-11-08,18939,Odoxa,2756,1.227274298506267,lassalle,0.015
2021-11-08,18939,Odoxa,2756,1.227274298506267,le_pen,0.185
2021-11-08,18939,Odoxa,2756,1.227274298506267,macron,0.25
2021-11-08,18939,Odoxa,2756,1.227274298506267,melenchon,0.085
2021-11-08,18939,Odoxa,2756,1.227274298506267,pecresse,0.09
2021-11-08,18939,Odoxa,2756,1.227274298506267,poutou,0.025
2021-11-08,18939,Odoxa,2756,1.227274298506267,roussel,0.02
2021-11-08,18939,Odoxa,2756,1.227274298506267,taubira,0.04111111111111111
2021-11-08,18939,Odoxa,2756,1.227274298506267,zemmour,0.145
2021-11-11,18942,Elabe,1082,0.7689810951536749,arthaud,0.01
2021-11-11,18942,Elabe,1082,0.7689810951536749,dupont_aignan,0.02
2021-11-11,18942,Elabe,1082,0.7689810951536749,hidalgo,0.05
2021-11-11,18942,Elabe,1082,0.7689810951536749,jadot,0.07
2021-11-11,18942,Elabe,1082,0.7689810951536749,lassalle,0.005
2021-11-11,18942,Elabe,1082,0.7689810951536749,le_pen,0.18
2021-11-11,18942,Elabe,1082,0.7689810951536749,macron,0.27
2021-11-11,18942,Elabe,1082,0.7689810951536749,melenchon,0.08
2021-11-11,18942,Elabe,1082,0.7689810951536749,pecresse,0.11
2021-11-11,18942,Elabe,1082,0.7689810951536749,poutou,0.02
2021-11-11,18942,Elabe,1082,0.7689810951536749,roussel,0.02
2021-11-11,18942,Elabe,1082,0.7689810951536749,taubira,0.04093023255813954
2021-11-11,18942,Elabe,1082,0.7689810951536749,zemmour,0.14
2021-11-12,18943,Cluster17,2540,1.1781996544853908,arthaud,0.005
2021-11-12,18943,Cluster17,2540,1.1781996544853908,dupont_aignan,0.03
2021-11-12,18943,Cluster17,2540,1.1781996544853908,hidalgo,0.04
2021-11-12,18943,Cluster17,2540,1.1781996544853908,jadot,0.06
2021-11-12,18943,Cluster17,2540,1.1781996544853908,lassalle,0.01
2021-11-12,18943,Cluster17,2540,1.1781996544853908,le_pen,0.14
2021-11-12,18943,Cluster17,2540,1.1781996544853908,macron,0.23
2021-11-12,18943,Cluster17,2540,1.1781996544853908,melenchon,0.11
2021-11-12,18943,Cluster17,2540,1.1781996544853908,pecresse,0.09961538461538463
2021-11-12,18943,Cluster17,2540,1.1781996544853908,poutou,0.01
2021-11-12,18943,Cluster17,2540,1.1781996544853908,roussel,0.015
2021-11-12,18943,Cluster17,2540,1.1781996544853908,taubira,0.04073170731707317
2021-11-12,18943,Cluster17,2540,1.1781996544853908,zemmour,0.19
2021-11-15,18946,BVA,1051,0.7578851380642977,arthaud,0.01
2021-11-15,18946,BVA,1051,0.7578851380642977,dupont_aignan,0.025
2021-11-15,18946,BVA,1051,0.7578851380642977,hidalgo,0.05
2021-11-15,18946,BVA,1051,0.7578851380642977,jadot,0.08
2021-11-15,18946,BVA,1051,0.7578851380642977,lassalle,0.01
2021-11-15,18946,BVA,1051,0.7578851380642977,le_pen,0.18
2021-11-15,18946,BVA,1051,0.7578851380642977,macron,0.26
2021-11-15,18946,BVA,1051,0.7578851380642977,melenchon,0.075
2021-11-15,18946,BVA,1051,0.7578851380642977,pecresse,0.09
2021-11-15,18946,BVA,1051,0.7578851380642977,poutou,0.015
2021-11-15,18946,BVA,1051,0.7578851380642977,roussel,0.025
2021-11-15,18946,BVA,1051,0.7578851380642977,taubira,0.04051282051282051
2021-11-15,18946,BVA,1051,0.7578851380642977,zemmour,0.15
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,arthaud,0.01
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,dupont_aignan,0.02
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,hidalgo,0.04
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,jadot,0.09
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,lassalle,0
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,le_pen,0.16
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,macron,0.24
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,melenchon,0.1
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,pecresse,0.1
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,poutou,0.01
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,roussel,0.02
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,taubira,0.04027027027027028
2021-11-15,18946,Harris Interactive,2027,1.052516485956954,zemmour,0.17
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,arthaud,0.01
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,dupont_aignan,0.03
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,hidalgo,0.06
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,jadot,0.08
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,lassalle,0.006153846153846155
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,le_pen,0.2
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,macron,0.24
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,melenchon,0.09
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,pecresse,0.11
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,poutou,0.01
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,roussel,0.02
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,taubira,0.04000000000000001
2021-11-17,18948,Opinion Way,1454,0.8914238224121077,zemmour,0.12
2021-11-21,18952,Cluster17,2433,1.153116236269224,arthaud,0.005
2021-11-21,18952,Cluster17,2433,1.153116236269224,dupont_aignan,0.03
2021-11-21,18952,Cluster17,2433,1.153116236269224,hidalgo,0.04
2021-11-21,18952,Cluster17,2433,1.153116236269224,jadot,0.08
2021-11-21,18952,Cluster17,2433,1.153116236269224,lassalle,0.01
2021-11-21,18952,Cluster17,2433,1.153116236269224,le_pen,0.15
2021-11-21,18952,Cluster17,2433,1.153116236269224,macron,0.24
2021-11-21,18952,Cluster17,2433,1.153116236269224,melenchon,0.12
2021-11-21,18952,Cluster17,2433,1.153116236269224,pecresse,0.09
2021-11-21,18952,Cluster17,2433,1.153116236269224,poutou,0.02
2021-11-21,18952,Cluster17,2433,1.153116236269224,roussel,0.025
2021-11-21,18952,Cluster17,2433,1.153116236269224,taubira,0.0396969696969697
2021-11-21,18952,Cluster17,2433,1.153116236269224,zemmour,0.16
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,arthaud,0.01
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,dupont_aignan,0.02
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,hidalgo,0.05
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,jadot,0.09
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,lassalle,0
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,le_pen,0.16
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,macron,0.24
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,melenchon,0.1
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,pecresse,0.11
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,poutou,0.01
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,roussel,0.02
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,taubira,0.039354838709677424
2021-11-22,18953,Harris Interactive,2120,1.0763907653943303,zemmour,0.16
2021-11-24,18955,Elabe,1042,0.7546331725311198,arthaud,0.01
2021-11-24,18955,Elabe,1042,0.7546331725311198,dupont_aignan,0.03
2021-11-24,18955,Elabe,1042,0.7546331725311198,hidalgo,0.04
2021-11-24,18955,Elabe,1042,0.7546331725311198,jadot,0.08
2021-11-24,18955,Elabe,1042,0.7546331725311198,lassalle,0.01
2021-11-24,18955,Elabe,1042,0.7546331725311198,le_pen,0.2
2021-11-24,18955,Elabe,1042,0.7546331725311198,macron,0.25
2021-11-24,18955,Elabe,1042,0.7546331725311198,melenchon,0.09
2021-11-24,18955,Elabe,1042,0.7546331725311198,pecresse,0.09
2021-11-24,18955,Elabe,1042,0.7546331725311198,poutou,0.02
2021-11-24,18955,Elabe,1042,0.7546331725311198,roussel,0.02
2021-11-24,18955,Elabe,1042,0.7546331725311198,taubira,0.03896551724137931
2021-11-24,18955,Elabe,1042,0.7546331725311198,zemmour,0.13
2021-11-25,18956,Ifop,1351,0.8592701144831906,arthaud,0.005
2021-11-25,18956,Ifop,1351,0.8592701144831906,dupont_aignan,0.04
2021-11-25,18956,Ifop,1351,0.8592701144831906,hidalgo,0.06
2021-11-25,18956,Ifop,1351,0.8592701144831906,jadot,0.065
2021-11-25,18956,Ifop,1351,0.8592701144831906,lassalle,0
2021-11-25,18956,Ifop,1351,0.8592701144831906,le_pen,0.195
2021-11-25,18956,Ifop,1351,0.8592701144831906,macron,0.25
2021-11-25,18956,Ifop,1351,0.8592701144831906,melenchon,0.085
2021-11-25,18956,Ifop,1351,0.8592701144831906,pecresse,0.1
2021-11-25,18956,Ifop,1351,0.8592701144831906,poutou,0.01
2021-11-25,18956,Ifop,1351,0.8592701144831906,roussel,0.02
2021-11-25,18956,Ifop,1351,0.8592701144831906,taubira,0.03851851851851852
2021-11-25,18956,Ifop,1351,0.8592701144831906,zemmour,0.15
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,arthaud,0.01
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,dupont_aignan,0.02
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,hidalgo,0.05
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,jadot,0.08
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,lassalle,0
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,le_pen,0.2
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,macron,0.24
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,melenchon,0.1
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,pecresse,0.11
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,poutou,0.01
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,roussel,0.02
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,taubira,0.038000000000000006
2021-11-29,18960,Harris Interactive,2071,1.063878622208602,zemmour,0.13
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,arthaud,0.01
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,dupont_aignan,0.02
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,hidalgo,0.05
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,jadot,0.07
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,lassalle,0
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,le_pen,0.18
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,macron,0.23
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,melenchon,0.11
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,pecresse,0.14
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,poutou,0.01
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,roussel,0.02
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,taubira,0.03739130434782609
2021-12-06,18967,Harris Interactive,2129,1.0786731373500262,zemmour,0.14
2021-12-06,18967,Ifop,1341,0.8560840815825949,arthaud,0.005
2021-12-06,18967,Ifop,1341,0.8560840815825949,dupont_aignan,0.025
2021-12-06,18967,Ifop,1341,0.8560840815825949,hidalgo,0.05
2021-12-06,18967,Ifop,1341,0.8560840815825949,jadot,0.06
2021-12-06,18967,Ifop,1341,0.8560840815825949,lassalle,0.005
2021-12-06,18967,Ifop,1341,0.8560840815825949,le_pen,0.17
2021-12-06,18967,Ifop,1341,0.8560840815825949,macron,0.25
2021-12-06,18967,Ifop,1341,0.8560840815825949,melenchon,0.09
2021-12-06,18967,Ifop,1341,0.8560840815825949,pecresse,0.17
2021-12-06,18967,Ifop,1341,0.8560840815825949,poutou,0.005
2021-12-06,18967,Ifop,1341,0.8560840815825949,roussel,0.025
2021-12-06,18967,Ifop,1341,0.8560840815825949,taubira,0.03666666666666667
2021-12-06,18967,Ifop,1341,0.8560840815825949,zemmour,0.13
2021-12-07,18968,Elabe,1110,0.7788673920747349,arthaud,0.01
2021-12-07,18968,Elabe,1110,0.7788673920747349,dupont_aignan,0.02
2021-12-07,18968,Elabe,1110,0.7788673920747349,hidalgo,0.03
2021-12-07,18968,Elabe,1110,0.7788673920747349,jadot,0.07
2021-12-07,18968,Elabe,1110,0.7788673920747349,lassalle,0.02
2021-12-07,18968,Elabe,1110,0.7788673920747349,le_pen,0.15
2021-12-07,18968,Elabe,1110,0.7788673920747349,macron,0.23
2021-12-07,18968,Elabe,1110,0.7788673920747349,melenchon,0.08
2021-12-07,18968,Elabe,1110,0.7788673920747349,pecresse,0.2
2021-12-07,18968,Elabe,1110,0.7788673920747349,poutou,0.02
2021-12-07,18968,Elabe,1110,0.7788673920747349,roussel,0.01
2021-12-07,18968,Elabe,1110,0.7788673920747349,taubira,0.035789473684210524
2021-12-07,18968,Elabe,1110,0.7788673920747349,zemmour,0.14
2021-12-08,18969,BVA,1077,0.7672022792271442,arthaud,0.005
2021-12-08,18969,BVA,1077,0.7672022792271442,dupont_aignan,0.025
2021-12-08,18969,BVA,1077,0.7672022792271442,hidalgo,0.05
2021-12-08,18969,BVA,1077,0.7672022792271442,jadot,0.07
2021-12-08,18969,BVA,1077,0.7672022792271442,lassalle,0.01
2021-12-08,18969,BVA,1077,0.7672022792271442,le_pen,0.16
2021-12-08,18969,BVA,1077,0.7672022792271442,macron,0.24
2021-12-08,18969,BVA,1077,0.7672022792271442,melenchon,0.09
2021-12-08,18969,BVA,1077,0.7672022792271442,pecresse,0.17
2021-12-08,18969,BVA,1077,0.7672022792271442,poutou,0.015
2021-12-08,18969,BVA,1077,0.7672022792271442,roussel,0.025
2021-12-08,18969,BVA,1077,0.7672022792271442,taubira,0.034705882352941184
2021-12-08,18969,BVA,1077,0.7672022792271442,zemmour,0.13
2021-12-08,18969,Cluster17,1487,0.9014829495613252,arthaud,0.005
2021-12-08,18969,Cluster17,1487,0.9014829495613252,dupont_aignan,0.02
2021-12-08,18969,Cluster17,1487,0.9014829495613252,hidalgo,0.03
2021-12-08,18969,Cluster17,1487,0.9014829495613252,jadot,0.05
2021-12-08,18969,Cluster17,1487,0.9014829495613252,lassalle,0.01
2021-12-08,18969,Cluster17,1487,0.9014829495613252,le_pen,0.16
2021-12-08,18969,Cluster17,1487,0.9014829495613252,macron,0.23
2021-12-08,18969,Cluster17,1487,0.9014829495613252,melenchon,0.13
2021-12-08,18969,Cluster17,1487,0.9014829495613252,pecresse,0.16
2021-12-08,18969,Cluster17,1487,0.9014829495613252,poutou,0.01
2021-12-08,18969,Cluster17,1487,0.9014829495613252,roussel,0.02
2021-12-08,18969,Cluster17,1487,0.9014829495613252,taubira,0.03333333333333333
2021-12-08,18969,Cluster17,1487,0.9014829495613252,zemmour,0.15
2021-12-08,18969,Ipsos,794,0.6587373432896741,arthaud,0.005
2021-12-08,18969,Ipsos,794,0.6587373432896741,dupont_aignan,0.015
2021-12-08,18969,Ipsos,794,0.6587373432896741,hidalgo,0.05
2021-12-08,18969,Ipsos,794,0.6587373432896741,jadot,0.07
2021-12-08,18969,Ipsos,794,0.6587373432896741,lassalle,0.01
2021-12-08,18969,Ipsos,794,0.6587373432896741,le_pen,0.16
2021-12-08,18969,Ipsos,794,0.6587373432896741,macron,0.25
2021-12-08,18969,Ipsos,794,0.6587373432896741,melenchon,0.08
2021-12-08,18969,Ipsos,794,0.6587373432896741,pecresse,0.16
2021-12-08,18969,Ipsos,794,0.6587373432896741,poutou,0.015
2021-12-08,18969,Ipsos,794,0.6587373432896741,roussel,0.02
2021-12-08,18969,Ipsos,794,0.6587373432896741,taubira,0.031538461538461536
2021-12-08,18969,Ipsos,794,0.6587373432896741,zemmour,0.14
2021-12-09,18970,Odoxa,1815,0.9959564474556888,arthaud,0.01
2021-12-09,18970,Odoxa,1815,0.9959564474556888,dupont_aignan,0.025
2021-12-09,18970,Odoxa,1815,0.9959564474556888,hidalgo,0.03
2021-12-09,18970,Odoxa,1815,0.9959564474556888,jadot,0.06
2021-12-09,18970,Odoxa,1815,0.9959564474556888,lassalle,0.01
2021-12-09,18970,Odoxa,1815,0.9959564474556888,le_pen,0.17
2021-12-09,18970,Odoxa,1815,0.9959564474556888,macron,0.24
2021-12-09,18970,Odoxa,1815,0.9959564474556888,melenchon,0.1
2021-12-09,18970,Odoxa,1815,0.9959564474556888,pecresse,0.19
2021-12-09,18970,Odoxa,1815,0.9959564474556888,poutou,0.015
2021-12-09,18970,Odoxa,1815,0.9959564474556888,roussel,0.02
2021-12-09,18970,Odoxa,1815,0.9959564474556888,taubira,0.02909090909090909
2021-12-09,18970,Odoxa,1815,0.9959564474556888,zemmour,0.12
2021-12-09,18970,Opinion Way,962,0.7250860816797264,arthaud,0
2021-12-09,18970,Opinion Way,962,0.7250860816797264,dupont_aignan,0.02
2021-12-09,18970,Opinion Way,962,0.7250860816797264,hidalgo,0.05
2021-12-09,18970,Opinion Way,962,0.7250860816797264,jadot,0.08
2021-12-09,18970,Opinion Way,962,0.7250860816797264,lassalle,0.007692307692307694
2021-12-09,18970,Opinion Way,962,0.7250860816797264,le_pen,0.16
2021-12-09,18970,Opinion Way,962,0.7250860816797264,macron,0.25
2021-12-09,18970,Opinion Way,962,0.7250860816797264,melenchon,0.08
2021-12-09,18970,Opinion Way,962,0.7250860816797264,pecresse,0.17
2021-12-09,18970,Opinion Way,962,0.7250860816797264,poutou,0.02
2021-12-09,18970,Opinion Way,962,0.7250860816797264,roussel,0.02
2021-12-09,18970,Opinion Way,962,0.7250860816797264,taubira,0.02
2021-12-09,18970,Opinion Way,962,0.7250860816797264,zemmour,0.12
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,arthaud,0
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,dupont_aignan,0.02
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,hidalgo,0.04
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,jadot,0.07
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,lassalle,0
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,le_pen,0.16
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,macron,0.24
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,melenchon,0.11
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,pecresse,0.17
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,poutou,0.01
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,roussel,0.02
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,taubira,0.031111111111111117
2021-12-13,18974,Harris Interactive,2159,1.086246409409518,zemmour,0.15
2021-12-13,18974,Ipsos,6736,1.9186823123958223,arthaud,0.005
2021-12-13,18974,Ipsos,6736,1.9186823123958223,dupont_aignan,0.02
2021-12-13,18974,Ipsos,6736,1.9186823123958223,hidalgo,0.045
2021-12-13,18974,Ipsos,6736,1.9186823123958223,jadot,0.085
2021-12-13,18974,Ipsos,6736,1.9186823123958223,lassalle,0.01
2021-12-13,18974,Ipsos,6736,1.9186823123958223,le_pen,0.145
2021-12-13,18974,Ipsos,6736,1.9186823123958223,macron,0.24
2021-12-13,18974,Ipsos,6736,1.9186823123958223,melenchon,0.085
2021-12-13,18974,Ipsos,6736,1.9186823123958223,pecresse,0.17
2021-12-13,18974,Ipsos,6736,1.9186823123958223,poutou,0.015
2021-12-13,18974,Ipsos,6736,1.9186823123958223,roussel,0.02
2021-12-13,18974,Ipsos,6736,1.9186823123958223,taubira,0.03666666666666667
2021-12-13,18974,Ipsos,6736,1.9186823123958223,zemmour,0.145
2021-12-15,18976,Cluster17,1520,0.9114310646098038,arthaud,0.005
2021-12-15,18976,Cluster17,1520,0.9114310646098038,dupont_aignan,0.015
2021-12-15,18976,Cluster17,1520,0.9114310646098038,hidalgo,0.03
2021-12-15,18976,Cluster17,1520,0.9114310646098038,jadot,0.05
2021-12-15,18976,Cluster17,1520,0.9114310646098038,lassalle,0.01
2021-12-15,18976,Cluster17,1520,0.9114310646098038,le_pen,0.15
2021-12-15,18976,Cluster17,1520,0.9114310646098038,macron,0.22
2021-12-15,18976,Cluster17,1520,0.9114310646098038,melenchon,0.13
2021-12-15,18976,Cluster17,1520,0.9114310646098038,pecresse,0.18
2021-12-15,18976,Cluster17,1520,0.9114310646098038,poutou,0.01
2021-12-15,18976,Cluster17,1520,0.9114310646098038,roussel,0.02
2021-12-15,18976,Cluster17,1520,0.9114310646098038,taubira,0.042222222222222223
2021-12-15,18976,Cluster17,1520,0.9114310646098038,zemmour,0.15
2021-12-15,18976,Ifop,1017,0.745525511181396,arthaud,0
2021-12-15,18976,Ifop,1017,0.745525511181396,dupont_aignan,0.02
2021-12-15,18976,Ifop,1017,0.745525511181396,hidalgo,0.045
2021-12-15,18976,Ifop,1017,0.745525511181396,jadot,0.075
2021-12-15,18976,Ifop,1017,0.745525511181396,lassalle,0.005
2021-12-15,18976,Ifop,1017,0.745525511181396,le_pen,0.12
2021-12-15,18976,Ifop,1017,0.745525511181396,macron,0.25
2021-12-15,18976,Ifop,1017,0.745525511181396,melenchon,0.095
2021-12-15,18976,Ifop,1017,0.745525511181396,pecresse,0.18
2021-12-15,18976,Ifop,1017,0.745525511181396,poutou,0.005
2021-12-15,18976,Ifop,1017,0.745525511181396,roussel,0.03
2021-12-15,18976,Ifop,1017,0.745525511181396,taubira,0.04230769230769231
2021-12-15,18976,Ifop,1017,0.745525511181396,zemmour,0.16
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,arthaud,0.01
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,dupont_aignan,0.01
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,hidalgo,0.04
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,jadot,0.08
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,lassalle,0.02
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,le_pen,0.16
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,macron,0.24
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,melenchon,0.09
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,pecresse,0.17
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,poutou,0.01
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,roussel,0.03
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,taubira,0.05285714285714287
2021-12-15,18976,Opinion Way,1470,0.8963150735157575,zemmour,0.12
2021-12-20,18981,Elabe,1081,0.7686256613028615,arthaud,0.01
2021-12-20,18981,Elabe,1081,0.7686256613028615,dupont_aignan,0.02
2021-12-20,18981,Elabe,1081,0.7686256613028615,hidalgo,0.03
2021-12-20,18981,Elabe,1081,0.7686256613028615,jadot,0.05
2021-12-20,18981,Elabe,1081,0.7686256613028615,lassalle,0.01
2021-12-20,18981,Elabe,1081,0.7686256613028615,le_pen,0.16
2021-12-20,18981,Elabe,1081,0.7686256613028615,macron,0.26
2021-12-20,18981,Elabe,1081,0.7686256613028615,melenchon,0.11
2021-12-20,18981,Elabe,1081,0.7686256613028615,pecresse,0.17
2021-12-20,18981,Elabe,1081,0.7686256613028615,poutou,0.01
2021-12-20,18981,Elabe,1081,0.7686256613028615,roussel,0.01
2021-12-20,18981,Elabe,1081,0.7686256613028615,taubira,0.05192307692307693
2021-12-20,18981,Elabe,1081,0.7686256613028615,zemmour,0.13
2021-12-22,18983,Cluster17,1466,0.8950947665189544,arthaud,0.005
2021-12-22,18983,Cluster17,1466,0.8950947665189544,dupont_aignan,0.02
2021-12-22,18983,Cluster17,1466,0.8950947665189544,hidalgo,0.02
2021-12-22,18983,Cluster17,1466,0.8950947665189544,jadot,0.05
2021-12-22,18983,Cluster17,1466,0.8950947665189544,lassalle,0.01
2021-12-22,18983,Cluster17,1466,0.8950947665189544,le_pen,0.13
2021-12-22,18983,Cluster17,1466,0.8950947665189544,macron,0.2
2021-12-22,18983,Cluster17,1466,0.8950947665189544,melenchon,0.12
2021-12-22,18983,Cluster17,1466,0.8950947665189544,pecresse,0.16
2021-12-22,18983,Cluster17,1466,0.8950947665189544,poutou,0.015
2021-12-22,18983,Cluster17,1466,0.8950947665189544,roussel,0.015
2021-12-22,18983,Cluster17,1466,0.8950947665189544,taubira,0.07
2021-12-22,18983,Cluster17,1466,0.8950947665189544,zemmour,0.14
2021-12-22,18983,Opinion Way,1048,0.756802702180223,arthaud,0
2021-12-22,18983,Opinion Way,1048,0.756802702180223,dupont_aignan,0.02
2021-12-22,18983,Opinion Way,1048,0.756802702180223,hidalgo,0.04
2021-12-22,18983,Opinion Way,1048,0.756802702180223,jadot,0.06
2021-12-22,18983,Opinion Way,1048,0.756802702180223,lassalle,0.01
2021-12-22,18983,Opinion Way,1048,0.756802702180223,le_pen,0.16
2021-12-22,18983,Opinion Way,1048,0.756802702180223,macron,0.26
2021-12-22,18983,Opinion Way,1048,0.756802702180223,melenchon,0.08
2021-12-22,18983,Opinion Way,1048,0.756802702180223,pecresse,0.18
2021-12-22,18983,Opinion Way,1048,0.756802702180223,poutou,0.01
2021-12-22,18983,Opinion Way,1048,0.756802702180223,roussel,0.02
2021-12-22,18983,Opinion Way,1048,0.756802702180223,taubira,0.03
2021-12-22,18983,Opinion Way,1048,0.756802702180223,zemmour,0.12
2021-12-31,18992,Cluster17,2252,1.1093950552305916,arthaud,0.005
2021-12-31,18992,Cluster17,2252,1.1093950552305916,dupont_aignan,0.015
2021-12-31,18992,Cluster17,2252,1.1093950552305916,hidalgo,0.02
2021-12-31,18992,Cluster17,2252,1.1093950552305916,jadot,0.04
2021-12-31,18992,Cluster17,2252,1.1093950552305916,lassalle,0.01
2021-12-31,18992,Cluster17,2252,1.1093950552305916,le_pen,0.145
2021-12-31,18992,Cluster17,2252,1.1093950552305916,macron,0.23
2021-12-31,18992,Cluster17,2252,1.1093950552305916,melenchon,0.13
2021-12-31,18992,Cluster17,2252,1.1093950552305916,pecresse,0.15
2021-12-31,18992,Cluster17,2252,1.1093950552305916,poutou,0.01
2021-12-31,18992,Cluster17,2252,1.1093950552305916,roussel,0.015
2021-12-31,18992,Cluster17,2252,1.1093950552305916,taubira,0.045
2021-12-31,18992,Cluster17,2252,1.1093950552305916,zemmour,0.15
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,arthaud,0
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,dupont_aignan,0.02
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,hidalgo,0.04
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,jadot,0.07
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,lassalle,0
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,le_pen,0.16
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,macron,0.24
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,melenchon,0.1
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,pecresse,0.16
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,poutou,0.01
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,roussel,0.03
